Name	Locality	Count
Cyclarhis nigrirostris	Ricaurte	1
Cyclarhis nigrirostris	Salento	1
Cyclarhis nigrirostris	Santa Elena	2
Cyclarhis nigrirostris	Rio Toche	1
Cyclarhis nigrirostris	La Palma	1
Cyclarhis nigrirostris	Aguadita	1
Mniotilta varia	Caldas	1
Mniotilta varia	Lomitas	3
Mniotilta varia	San Antonio	1
Mniotilta varia	Rio Frio	2
Mniotilta varia	Salento	5
Mniotilta varia	Santa Elena	1
Mniotilta varia	El Eden	1
Mniotilta varia	El Consuelo	1
Mniotilta varia	Quetame	1
Protonotaria citrea	Algodonal	1
Vermivora chrysoptera	Salento	1
Vermivora chrysoptera	El Eden	1
Vermivora chrysoptera	Villavicencio	1
Leiothlypis peregrina	Miraflores	1
Leiothlypis peregrina	Santa Elena	1
Leiothlypis peregrina	Buena Vista	2
Setophaga pitiayumi	Caldas	1
Setophaga pitiayumi	San Antonio	2
Setophaga pitiayumi	Lomitas	1
Setophaga pitiayumi	Gallera	1
Setophaga pitiayumi	Rio Frio	1
Setophaga pitiayumi	Miraflores	4
Setophaga pitiayumi	Salento	1
Setophaga pitiayumi	El Eden	1
Setophaga pitiayumi	La Sierra	1
Setophaga pitiayumi	La Candela	1
Setophaga pitiayumi	Quetame	4
Setophaga pitiayumi	Ricaurte	1
Setophaga petechia	Barbacoas	2
Setophaga petechia	San Jose	1
Setophaga petechia	Rio Frio	1
Setophaga petechia	Calamar	4
Setophaga petechia	Bocas de Chimi	1
Setophaga petechia	Honda	3
Setophaga petechia	Chicoral	1
Setophaga petechia	San Agustin	1
Setophaga petechia	Bogota	1
Setophaga petechia	Tumaco	8
Setophaga cerulea	Buena Vista	2
Setophaga fusca	San Antonio	10
Setophaga fusca	Miraflores	2
Setophaga fusca	Salento	5
Setophaga fusca	Santa Elena	1
Setophaga fusca	Laguneta	1
Setophaga fusca	Paramo Santa Isabel	1
Setophaga fusca	El Eden	3
Setophaga fusca	La Sierra	1
Setophaga fusca	Almaguer	2
Setophaga fusca	San Agustin	2
Setophaga fusca	Chicoral	1
Setophaga fusca	La Porquera	1
Setophaga fusca	Puente Andalucia	2
Setophaga fusca	Los Robles	2
Setophaga fusca	Quetame	1
Setophaga fusca	Buena Vista	3
Setophaga castanea	Alto Bonito	1
Setophaga castanea	Dabeiba	2
Setophaga castanea	Juntas de Tamana	1
Setophaga castanea	Novita	1
Setophaga castanea	Puerto Valdivia	1
Setophaga castanea	Rio Frio	1
Setophaga castanea	Honda	1
Setophaga castanea	Malena	1
Setophaga striata	Rio Frio	1
Setophaga striata	Buena Vista	1
Setophaga striata	Villavicencio	2
Geothlypis philadelphia	Dabeiba	1
Geothlypis philadelphia	Rio Frio	1
Geothlypis philadelphia	Alban	1
Geothlypis philadelphia	Puerto Berrio	1
Geothlypis philadelphia	Honda	2
Geothlypis philadelphia	Chipaque	1
Geothlypis philadelphia	Buena Vista	1
Geothlypis philadelphia	Villavicencio	2
Parkesia noveboracensis	Rio Frio	1
Parkesia noveboracensis	Alto Bonito	1
Parkesia noveboracensis	La Playa	1
Parkesia noveboracensis	Juntas de Tamana	1
Parkesia noveboracensis	San Jose	2
Parkesia noveboracensis	Caldas	1
Parkesia noveboracensis	Puerto Valdivia	2
Parkesia noveboracensis	Salento	3
Parkesia noveboracensis	Rio Toche	2
Parkesia noveboracensis	San Agustin	1
Parkesia noveboracensis	Honda	1
Parkesia noveboracensis	Puerto Berrio	1
Geothlypis semiflava	Cisneros	1
Geothlypis semiflava	Caldas	1
Geothlypis semiflava	Ricaurte	3
Geothlypis semiflava	Buenavista	3
Geothlypis semiflava	Cali	1
Geothlypis aequinoctialis	Puerto Berrio	1
Geothlypis aequinoctialis	Villavicencio	3
Cardellina canadensis	Alto Bonito	1
Cardellina canadensis	San Antonio	5
Cardellina canadensis	Rio Frio	1
Cardellina canadensis	El Eden	2
Cardellina canadensis	San Agustin	2
Cardellina canadensis	Chicoral	1
Cardellina canadensis	Fusagasuga	1
Cardellina canadensis	Buena Vista	2
Setophaga ruticilla	Dabeiba	1
Setophaga ruticilla	Puerto Valdivia	1
Setophaga ruticilla	Barbacoas	1
Setophaga ruticilla	San Antonio	3
Setophaga ruticilla	Cali	1
Setophaga ruticilla	Rio Frio	1
Setophaga ruticilla	Salento	1
Setophaga ruticilla	Honda	2
Setophaga ruticilla	Buena Vista	2
Myioborus miniatus	Paramillo	1
Myioborus miniatus	Lomitas	6
Myioborus miniatus	San Antonio	7
Myioborus miniatus	Popayan	1
Myioborus miniatus	Cerro Munchique	2
Myioborus miniatus	Gallera	2
Myioborus miniatus	La Sierra	1
Myioborus miniatus	Miraflores	9
Myioborus miniatus	Salento	2
Myioborus miniatus	Santa Elena	4
Myioborus miniatus	Barro Blanco	1
Myioborus miniatus	Rio Toche	1
Myioborus miniatus	El Eden	1
Myioborus miniatus	La Candela	3
Myioborus miniatus	San Agustin	8
Myioborus miniatus	Andalucia	1
Myioborus miniatus	Fusagasuga	7
Myioborus miniatus	Los Robles	3
Myioborus ornatus	Chipaque	2
Myioborus ornatus	El Penon	2
Myioborus ornatus	Los Robles	1
Myioborus ornatus	Paramillo	1
Myioborus ornatus	Coast Range	12
Myioborus ornatus	Cocal	1
Myioborus ornatus	Laguneta	8
Myioborus ornatus	Paramo Santa Isabel	1
Myioborus ornatus	Santa Elena	3
Myioborus ornatus	Rio Toche	2
Myioborus ornatus	El Eden	2
Myioborus ornatus	Almaguer	1
Myioborus ornatus	Valle de las Papas	2
Myiothlypis nigrocristata	Paramo Santa Isabel	1
Myiothlypis nigrocristata	El Eden	2
Myiothlypis nigrocristata	Valle de las Papas	1
Myiothlypis nigrocristata	Chipaque	7
Myiothlypis nigrocristata	Los Robles	1
Myiothlypis nigrocristata	El Penon	2
Myiothlypis luteoviridis	Almaguer	3
Myiothlypis luteoviridis	Fomeque	1
Myiothlypis luteoviridis	Subia	1
Myiothlypis luteoviridis	Coast Range	7
Myiothlypis luteoviridis	Laguneta	1
Myiothlypis cinereicollis	Buena Vista	6
Basileuterus culicivorus	Peque	1
Basileuterus culicivorus	Miraflores	1
Basileuterus tristriatus	La Frijolera	1
Basileuterus tristriatus	Lomitas	2
Basileuterus tristriatus	San Antonio	7
Basileuterus tristriatus	Gallera	3
Basileuterus tristriatus	Cerro Munchique	2
Basileuterus tristriatus	Miraflores	5
Basileuterus tristriatus	Salento	6
Basileuterus tristriatus	La Candela	5
Basileuterus tristriatus	La Palma	2
Basileuterus tristriatus	San Agustin	2
Basileuterus tristriatus	Fusagasuga	3
Myiothlypis coronata	San Antonio	12
Myiothlypis coronata	Lomitas	1
Myiothlypis coronata	Cerro Munchique	9
Myiothlypis coronata	Miraflores	1
Myiothlypis coronata	Salento	5
Myiothlypis coronata	Laguneta	3
Myiothlypis coronata	Santa Elena	4
Myiothlypis coronata	El Eden	3
Myiothlypis coronata	Almaguer	1
Myiothlypis coronata	La Candela	1
Myiothlypis coronata	Subia	3
Myiothlypis coronata	Fusagasuga	4
Myiothlypis coronata	Los Robles	2
Myiothlypis bivittata	Buenavista	2
Basileuterus culicivorus	Buena Vista	4
Basileuterus rufifrons	W of Honda	1
Basileuterus rufifrons	Chicoral	3
Basileuterus rufifrons	Andalucia	10
Myiothlypis fulvicauda	Alto Bonito	2
Myiothlypis fulvicauda	Bagado	1
Myiothlypis fulvicauda	Juntas de Tamana	3
Myiothlypis fulvicauda	Novita	1
Myiothlypis fulvicauda	San Jose	5
Myiothlypis fulvicauda	Barbacoas	6
Myiothlypis fulvicauda	Ricaurte	1
Myiothlypis fulvicauda	Puerto Valdivia	1
Myiothlypis fulvicauda	Peque	1
Myiothlypis fulvicauda	Chicoral	1
Anthus bogotensis	Subia	1
Anthus bogotensis	Choachi	3
Eremophila alpestris	Bogota	12
Eremophila alpestris	La Mar	2
Eremophila alpestris	La Holanda	2
Eremophila alpestris	El Carmen de Jacopi	2
Catamblyrhynchus diadema	Coast Range	2
Catamblyrhynchus diadema	Salento	1
Catamblyrhynchus diadema	El Eden	3
Pheucticus aureoventris	La Mar	1
Pheucticus aureoventris	Palo Hueco	1
Pheucticus aureoventris	Subia	2
Pheucticus aureoventris	Fomeque	1
Pheucticus aureoventris	Chipaque	3
Pheucticus ludovicianus	Paramillo	1
Pheucticus ludovicianus	Barro Blanco	2
Pheucticus ludovicianus	Salento	2
Pheucticus ludovicianus	Buena Vista	2
Cyanoloxia cyanoides	Salaqui	1
Cyanoloxia cyanoides	Cocal	1
Cyanoloxia cyanoides	Barbacoas	3
Cyanoloxia brissonii	Palmira	2
Cyanoloxia brissonii	Caldas	5
Sporophila angolensis	Andalucia	1
Sporophila angolensis	Villavicencio	1
Sporophila crassirostris	Villavicencio	2
Sporophila funerea	Rio Atrato	1
Sporophila funerea	Novita	1
Sporophila funerea	Buenaventura	2
Sporophila funerea	Barbacoas	2
Sporophila funerea	Rio Frio	3
Sporophila intermedia	Caldas	4
Sporophila intermedia	Lomitas	1
Sporophila intermedia	San Antonio	1
Sporophila intermedia	Cali	1
Sporophila intermedia	Miraflores	3
Sporophila intermedia	Popayan	1
Sporophila intermedia	San Agustin	1
Sporophila intermedia	Andalucia	4
Sporophila intermedia	Chicoral	1
Sporophila intermedia	Honda	1
Sporophila intermedia	Puerto Berrio	1
Sporophila intermedia	Buena Vista	2
Sporophila intermedia	Villavicencio	1
Sporophila castaneiventris	La Morelia	1
Sporophila minuta	Caldas	1
Sporophila minuta	Cali	1
Sporophila minuta	Rio Frio	1
Sporophila minuta	La Manuelita	4
Sporophila minuta	Miraflores	1
Sporophila minuta	Barro Blanco	3
Sporophila minuta	San Agustin	1
Sporophila minuta	Chicoral	2
Sporophila minuta	Honda	1
Sporophila minuta	Puerto Berrio	2
Sporophila minuta	Malena	2
Sporophila minuta	Calamar	2
Sporophila minuta	Quetame	2
Sporophila corvina	Dabeiba	1
Sporophila corvina	Quibdo	2
Sporophila corvina	Bagado	1
Sporophila corvina	Novita	3
Sporophila corvina	Noanama	3
Sporophila corvina	San Jose	3
Sporophila corvina	Cisneros	4
Sporophila corvina	Tumaco	4
Sporophila corvina	Barbacoas	6
Sporophila murallae	La Morelia	3
Sporophila nigricollis	Novita	1
Sporophila nigricollis	Cisneros	1
Sporophila nigricollis	Caldas	3
Sporophila nigricollis	San Antonio	3
Sporophila nigricollis	Barbacoas	2
Sporophila nigricollis	Buenavista	3
Sporophila nigricollis	Ricaurte	1
Sporophila nigricollis	Cali	1
Sporophila nigricollis	La Manuelita	1
Sporophila nigricollis	Rio Frio	1
Sporophila nigricollis	Miraflores	3
Sporophila nigricollis	La Candela	1
Sporophila nigricollis	San Agustin	3
Sporophila nigricollis	Andalucia	2
Sporophila nigricollis	Subia	3
Sporophila nigricollis	La Morelia	1
Sporophila nigricollis	Quetame	2
Sporophila nigricollis	Buena Vista	4
Sporophila luctuosa	Barro Blanco	4
Sporophila luctuosa	Anolaima	1
Catamenia inornata	Paramo Santa Isabel	6
Catamenia inornata	Valle de las Papas	5
Catamenia inornata	La Pradera	1
Catamenia inornata	Choachi	1
Catamenia homochroa	Paramillo	14
Catamenia homochroa	Coast Range	2
Catamenia homochroa	Valle de las Papas	2
Catamenia homochroa	Laguneta	1
Catamenia analis	La Mar	1
Catamenia analis	Suba	1
Tiaris olivaceus	Dabeiba	1
Tiaris olivaceus	La Frijolera	1
Tiaris olivaceus	Caldas	2
Tiaris olivaceus	Lomitas	1
Tiaris olivaceus	San Antonio	8
Tiaris olivaceus	Ricaurte	2
Tiaris olivaceus	Rio Frio	1
Tiaris olivaceus	Miraflores	5
Tiaris olivaceus	Santa Elena	1
Tiaris olivaceus	Salento	4
Tiaris olivaceus	Barro Blanco	1
Tiaris olivaceus	Rio Toche	1
Tiaris olivaceus	San Agustin	2
Tiaris olivaceus	La Palma	1
Tiaris olivaceus	Andalucia	3
Tiaris olivaceus	El Consuelo	1
Tiaris olivaceus	Subia	1
Melanospiza bicolor	Honda	2
Melanospiza bicolor	Chicoral	2
Volatinia jacarina	Dabeiba	2
Volatinia jacarina	Caldas	2
Volatinia jacarina	San Antonio	1
Volatinia jacarina	Barbacoas	1
Volatinia jacarina	Tumaco	1
Volatinia jacarina	Cali	5
Volatinia jacarina	La Manuelita	2
Volatinia jacarina	Miraflores	1
Volatinia jacarina	Barro Blanco	3
Volatinia jacarina	Chicoral	1
Volatinia jacarina	Honda	1
Volatinia jacarina	La Playa	2
Volatinia jacarina	Quetame	1
Saltator grossus	Dabeiba	1
Saltator grossus	Quibdo	1
Saltator grossus	Baudo	2
Saltator grossus	San Jose	1
Saltator grossus	Cocal	2
Saltator grossus	Barbacoas	6
Saltator grossus	W of Honda	1
Saltator maximus	Noanama	2
Saltator maximus	San Jose	3
Saltator maximus	Barbacoas	6
Saltator maximus	La Frijolera	4
Saltator maximus	Puerto Valdivia	1
Saltator maximus	Andalucia	1
Saltator maximus	Buena Vista	5
Saltator maximus	Villavicencio	2
Saltator maximus	Florencia	5
Saltator atripennis	La Frijolera	1
Saltator atripennis	San Antonio	10
Saltator atripennis	Popayan	4
Saltator atripennis	Cocal	1
Saltator atripennis	Ricaurte	5
Saltator atripennis	Barbacoas	1
Saltator atripennis	Miraflores	3
Saltator atripennis	Salento	1
Saltator atripennis	Fusagasuga	1
Saltator atripennis	Aguadita	2
Saltator atripennis	Anolaima	4
Saltator atripennis	Pacho	1
Saltator atripennis	Muzo	1
Saltator coerulescens	La Playa	1
Saltator coerulescens	Rio Sinu	1
Saltator coerulescens	Calamar	1
Saltator coerulescens	Algodonal	1
Saltator coerulescens	Florencia	2
Saltator coerulescens	Villavicencio	2
Saltator coerulescens	Buena Vista	1
Saltator striatipectus	Dabeiba	4
Saltator striatipectus	Caldas	3
Saltator striatipectus	San Antonio	2
Saltator striatipectus	La Florida	1
Saltator striatipectus	Cali	1
Saltator striatipectus	Rio Frio	2
Saltator striatipectus	Palmira	4
Saltator striatipectus	Miraflores	6
Saltator striatipectus	San Agustin	4
Saltator striatipectus	La Candela	2
Saltator striatipectus	Andalucia	4
Saltator striatipectus	Chicoral	1
Saltator striatipectus	Rio Toche	1
Saltator striatipectus	Honda	7
Saltator striatipectus	Fusagasuga	1
Spinus spinescens	Bogota	6
Spinus spinescens	La Holanda	2
Spinus spinescens	La Porquera	1
Spinus spinescens	La Mar	1
Spinus spinescens	Chipaque	1
Spinus spinescens	Los Robles	1
Spinus spinescens	Paramillo	4
Spinus spinescens	Paramo Santa Isabel	2
Spinus xanthogastrus	San Antonio	4
Spinus xanthogastrus	Santa Elena	2
Spinus psaltria	Caldas	3
Spinus psaltria	Miraflores	4
Spinus psaltria	San Antonio	2
Spinus psaltria	Cerro Munchique	1
Spinus psaltria	El Eden	3
Spinus psaltria	Rio Toche	1
Spinus psaltria	Chicoral	1
Spinus psaltria	San Agustin	1
Spinus psaltria	La Palma	1
Spinus psaltria	La Candela	3
Spinus psaltria	Andalucia	3
Spinus psaltria	El Consuelo	2
Spinus psaltria	Fusagasuga	1
Spinus psaltria	Bogota	1
Spinus psaltria	Quetame	1
Spinus psaltria	Buena Vista	4
Spinus psaltria	La Holanda	5
Spinus psaltria	La Hererra	2
Spinus psaltria	El Carmen	2
Spinus psaltria	Pacho	1
Spinus psaltria	Subia	1
Spinus psaltria	Tenasuca	1
Spinus psaltria	Puente Andalucia	6
Sicalis flaveola	Turbaco	2
Sicalis flaveola	La Playa	2
Sicalis flaveola	Calamar	3
Sicalis flaveola	Bocas de Chimi	1
Sicalis luteola	Cali	1
Sicalis luteola	Chicoral	1
Sicalis luteola	Bogota	4
Sicalis luteola	Subia	2
Sicalis luteola	Puente Andalucia	1
Sicalis luteola	El Carmen	1
Sicalis luteola	La Mar	2
Spiza americana	Salaqui	1
Spiza americana	Calamar	1
Ammodramus savannarum	Cali	3
Ammodramus humeralis	Cali	5
Ammodramus humeralis	La Manuelita	3
Ammodramus humeralis	W of Honda	1
Ammodramus humeralis	Chicoral	5
Ammodramus aurifrons	Florencia	6
Ammodramus aurifrons	La Morelia	5
Ammodramus aurifrons	Villavicencio	3
Zonotrichia capensis	Paramillo	9
Zonotrichia capensis	La Frijolera	1
Zonotrichia capensis	Caldas	3
Zonotrichia capensis	San Antonio	8
Zonotrichia capensis	Cali	4
Zonotrichia capensis	Popayan	1
Zonotrichia capensis	Cerro Munchique	3
Zonotrichia capensis	Coast Range	2
Zonotrichia capensis	Ricaurte	2
Zonotrichia capensis	Salento	3
Zonotrichia capensis	Santa Elena	1
Zonotrichia capensis	Laguneta	1
Zonotrichia capensis	Paramo Santa Isabel	3
Zonotrichia capensis	El Eden	3
Zonotrichia capensis	Rio Toche	4
Zonotrichia capensis	Miraflores	3
Zonotrichia capensis	La Sierra	1
Zonotrichia capensis	Valle de las Papas	1
Zonotrichia capensis	San Agustin	5
Zonotrichia capensis	Andalucia	2
Zonotrichia capensis	La Holanda	4
Zonotrichia capensis	Los Robles	1
Zonotrichia capensis	El Penon	1
Zonotrichia capensis	Bogota	6
Zonotrichia capensis	Chipaque	3
Zonotrichia capensis	Quetame	2
Arremonops conirostris	Puerto Berrio	2
Arremonops conirostris	Malena	5
Arremonops conirostris	Nare	1
Arremonops conirostris	Honda	6
Arremonops conirostris	Chicoral	4
Arremonops conirostris	Villavicencio	3
Arremonops conirostris	Andalucia	13
Arremonops conirostris	Tumaco	2
Arremonops conirostris	Barbacoas	2
Emberizoides herbicola	La Manuelita	2
Emberizoides herbicola	Quetame	1
Sicalis citrina	Barro Blanco	5
Geospizopsis unicolor	Paramo Santa Isabel	19
Geospizopsis unicolor	Choachi	9
Spodiornis rusticus	Almaguer	1
Paroaria gularis	La Morelia	6
Arremon aurantiirostris	Chicoral	3
Arremon aurantiirostris	W of Honda	2
Arremon aurantiirostris	Puerto Valdivia	1
Arremon aurantiirostris	Dabeiba	4
Arremon aurantiirostris	Alto Bonito	4
Arremon aurantiirostris	Novita Trail	1
Arremon aurantiirostris	Buenaventura	1
Arremon aurantiirostris	San Jose	4
Arremon aurantiirostris	Cerro Munchique	2
Arremon aurantiirostris	Cocal	1
Arremon aurantiirostris	Barbacoas	2
Arremon aurantiirostris	Buenavista	1
Arremon taciturnus	Villavicencio	2
Arremon castaneiceps	Cocal	1
Arremon castaneiceps	Gallera	2
Atlapetes flaviceps	Rio Toche	2
Atlapetes fuscoolivaceus	San Agustin	3
Atlapetes fuscoolivaceus	La Palma	2
Atlapetes albinucha	Peque	1
Atlapetes albinucha	La Frijolera	1
Atlapetes albinucha	Lomitas	1
Atlapetes albinucha	San Antonio	7
Atlapetes albinucha	Cerro Munchique	4
Atlapetes albinucha	Salento	1
Atlapetes albinucha	Rio Toche	1
Atlapetes albinucha	El Eden	1
Atlapetes albinucha	Miraflores	1
Atlapetes albinucha	La Sierra	2
Atlapetes albinucha	La Candela	3
Atlapetes albinucha	La Palma	2
Atlapetes albinucha	Andalucia	4
Atlapetes albinucha	Fusagasuga	6
Atlapetes latinuchus	Cerro Munchique	11
Atlapetes latinuchus	Santa Elena	2
Atlapetes albofrenatus	Aguadita	3
Atlapetes albofrenatus	Los Robles	2
Atlapetes albofrenatus	Anolaima	3
Atlapetes schistaceus	Paramillo	2
Atlapetes schistaceus	Coast Range	18
Atlapetes schistaceus	Valle de las Papas	2
Atlapetes schistaceus	Almaguer	1
Atlapetes schistaceus	Laguneta	12
Atlapetes pallidinucha	El Penon	3
Atlapetes pallidinucha	Chipaque	1
Atlapetes pallidinucha	Choachi	2
Atlapetes pallidinucha	La Pradera	1
Atlapetes pallidinucha	La Mar	1
Atlapetes pallidinucha	Palo Hueco	1
Atlapetes pallidinucha	Subia	1
Atlapetes pallidinucha	Anolaima	1
Atlapetes pallidinucha	Almaguer	4
Atlapetes pallidinucha	Laguneta	2
Atlapetes pallidinucha	Paramo Santa Isabel	7
Atlapetes tricolor	Ricaurte	4
Atlapetes tricolor	Buenavista	1
Atlapetes semirufus	Choachi	7
Atlapetes semirufus	Quetame	1
Arremon brunneinucha	Lomitas	2
Arremon brunneinucha	San Antonio	11
Arremon brunneinucha	Gallera	2
Arremon brunneinucha	Cerro Munchique	5
Arremon brunneinucha	La Florida	4
Arremon brunneinucha	Ricaurte	4
Arremon brunneinucha	Miraflores	6
Arremon brunneinucha	Salento	10
Arremon brunneinucha	Santa Elena	3
Arremon brunneinucha	El Eden	3
Arremon brunneinucha	La Candela	3
Arremon brunneinucha	La Sierra	1
Arremon brunneinucha	Andalucia	4
Arremon brunneinucha	Fusagasuga	3
Arremon brunneinucha	Buena Vista	3
Arremon assimilis	Popayan	11
Arremon assimilis	Laguneta	8
Arremon assimilis	Paramo Santa Isabel	1
Arremon assimilis	Almaguer	1
Arremon assimilis	El Penon	2
Arremon assimilis	Chipaque	2
Arremon atricapillus	La Frijolera	2
Arremon atricapillus	W of Honda	1
Coereba flaveola	La Playa	4
Coereba flaveola	Dabeiba	6
Coereba flaveola	Alto Bonito	1
Coereba flaveola	Peque	2
Coereba flaveola	Tumaco	2
Coereba flaveola	Buenavista	1
Coereba flaveola	Ricaurte	1
Coereba flaveola	Honda	4
Coereba flaveola	Chicoral	1
Coereba flaveola	La Candela	1
Coereba flaveola	San Agustin	3
Coereba flaveola	Andalucia	2
Coereba flaveola	El Alto de la Paz	2
Coereba flaveola	Buena Vista	3
Coereba flaveola	Villavicencio	2
Coereba flaveola	Cali	7
Coereba flaveola	Lomitas	2
Coereba flaveola	Miraflores	1
Coereba flaveola	San Antonio	1
Coereba flaveola	Rio Frio	1
Diglossa sittoides	San Antonio	4
Diglossa sittoides	Cerro Munchique	1
Diglossa sittoides	Miraflores	1
Diglossa sittoides	Salento	1
Diglossa sittoides	Rio Toche	1
Diglossa sittoides	San Agustin	1
Diglossa sittoides	La Candela	1
Diglossa sittoides	La Holanda	3
Diglossa sittoides	Quetame	2
Diglossa gloriosissima	Coast Range	10
Diglossa gloriosissima	Paramillo	13
Diglossa brunneiventris	Paramillo	19
Diglossa lafresnayii	Almaguer	2
Diglossa lafresnayii	Laguneta	1
Diglossa lafresnayii	Paramo Santa Isabel	1
Diglossa lafresnayii	Chipaque	4
Diglossa lafresnayii	Choachi	3
Diglossa humeralis	Subia	3
Diglossa humeralis	La Mar	1
Diglossa humeralis	Palo Hueco	1
Diglossa humeralis	La Pradera	3
Diglossa humeralis	Almaguer	2
Diglossa humeralis	Laguneta	2
Diglossa humeralis	Paramo Santa Isabel	1
Diglossa albilatera	Paramillo	1
Diglossa albilatera	San Antonio	1
Diglossa albilatera	Cerro Munchique	5
Diglossa albilatera	Gallera	1
Diglossa albilatera	Coast Range	1
Diglossa albilatera	Almaguer	4
Diglossa albilatera	Miraflores	1
Diglossa albilatera	Salento	1
Diglossa albilatera	Laguneta	1
Diglossa albilatera	Santa Elena	4
Diglossa albilatera	Barro Blanco	2
Diglossa albilatera	Rio Toche	4
Diglossa albilatera	El Eden	4
Diglossa albilatera	Aguadita	5
Diglossa albilatera	Los Robles	9
Diglossa albilatera	El Penon	3
Diglossa albilatera	Buena Vista	1
Diglossa cyanea	San Antonio	2
Diglossa cyanea	Cerro Munchique	14
Diglossa cyanea	Coast Range	7
Diglossa cyanea	Laguneta	8
Diglossa cyanea	Santa Elena	12
Diglossa cyanea	Barro Blanco	2
Diglossa cyanea	Rio Toche	1
Diglossa cyanea	El Eden	2
Diglossa cyanea	Paramo Santa Isabel	2
Diglossa cyanea	Almaguer	7
Diglossa cyanea	Aguadita	1
Diglossa cyanea	Los Robles	7
Diglossa cyanea	El Penon	2
Diglossa cyanea	Subia	4
Diglossa indigotica	Gallera	1
Diglossa indigotica	Novita Trail	1
Diglossa caerulescens	Novita Trail	1
Diglossa caerulescens	Cerro Munchique	1
Diglossa caerulescens	Coast Range	2
Diglossa caerulescens	Almaguer	1
Diglossa caerulescens	El Eden	1
Diglossa caerulescens	El Penon	2
Conirostrum sitticolor	Coast Range	1
Conirostrum sitticolor	Laguneta	7
Conirostrum sitticolor	Paramo Santa Isabel	2
Conirostrum sitticolor	Almaguer	3
Conirostrum sitticolor	Valle de las Papas	2
Conirostrum sitticolor	El Penon	3
Conirostrum sitticolor	Chipaque	1
Conirostrum rufum	Subia	1
Conirostrum rufum	Bogota	1
Conirostrum rufum	Chipaque	9
Conirostrum rufum	Choachi	2
Conirostrum rufum	Palo Hueco	1
Conirostrum rufum	La Porquera	2
Conirostrum cinereum	Valle de las Papas	4
Conirostrum albifrons	Almaguer	3
Conirostrum albifrons	Salento	5
Conirostrum albifrons	Laguneta	1
Conirostrum albifrons	Paramo Santa Isabel	1
Conirostrum albifrons	Santa Elena	1
Conirostrum albifrons	Los Robles	6
Conirostrum albifrons	Palo Hueco	2
Conirostrum albifrons	Subia	2
Dacnis cayana	La Morelia	1
Dacnis cayana	Florencia	4
Dacnis cayana	Villavicencio	1
Dacnis cayana	Juntas de Tamana	1
Dacnis cayana	Novita	1
Dacnis cayana	San Jose	4
Dacnis cayana	Barbacoas	4
Dacnis cayana	Buenavista	1
Dacnis cayana	Puerto Valdivia	5
Dacnis cayana	W of Honda	3
Dacnis cayana	Bogota	2
Dacnis cayana	Andalucia	12
Dacnis lineata	La Morelia	5
Dacnis lineata	Honda	4
Dacnis lineata	Chicoral	1
Dacnis lineata	Purificacion	1
Dacnis venusta	Bagado	1
Dacnis venusta	Noanama	2
Dacnis venusta	Barbacoas	2
Dacnis venusta	Puerto Valdivia	1
Conirostrum leucogenys	Algodonal	2
Conirostrum leucogenys	Honda	2
Cyanerpes cyaneus	Buenaventura	2
Cyanerpes cyaneus	San Jose	2
Cyanerpes cyaneus	Cisneros	2
Cyanerpes cyaneus	Tumaco	1
Cyanerpes cyaneus	Barbacoas	6
Cyanerpes caeruleus	Quibdo	1
Cyanerpes caeruleus	Juntas de Tamana	1
Cyanerpes caeruleus	Noanama	6
Cyanerpes caeruleus	Barbacoas	6
Cyanerpes caeruleus	W of Honda	12
Cyanerpes caeruleus	Buena Vista	1
Chlorophanes spiza	Cocal	1
Chlorophanes spiza	Buenaventura	2
Chlorophanes spiza	San Jose	1
Chlorophanes spiza	Lomitas	2
Chlorophanes spiza	San Antonio	2
Chlorophanes spiza	Miraflores	3
Chlorophanes spiza	La Frijolera	2
Chlorophanes spiza	El Consuelo	3
Chlorophanes spiza	Aguadita	3
Chlorophanes spiza	La Palma	1
Chlorophanes spiza	Florencia	3
Chlorophanes spiza	La Morelia	1
Tersina viridis	Juntas de Tamana	2
Tersina viridis	Novita	4
Tersina viridis	Caldas	1
Tersina viridis	San Antonio	8
Tersina viridis	Miraflores	1
Tersina viridis	Popayan	1
Tersina viridis	W of Honda	1
Tersina viridis	Villavicencio	5
Chlorophonia pyrrhophrys	Cerro Munchique	1
Chlorophonia pyrrhophrys	Paramo Santa Isabel	1
Chlorophonia pyrrhophrys	Santa Elena	3
Euphonia cyanocephala	Caldas	3
Euphonia cyanocephala	Antioquia	1
Euphonia cyanocephala	La Sierra	1
Euphonia cyanocephala	Buena Vista	3
Nemosia pileata	Buena Vista	1
Euphonia xanthogaster	Alto Bonito	3
Euphonia xanthogaster	Juntas de Tamana	1
Euphonia xanthogaster	Novita	1
Euphonia xanthogaster	San Jose	1
Euphonia xanthogaster	Barbacoas	8
Euphonia xanthogaster	La Frijolera	3
Euphonia xanthogaster	Novita Trail	1
Euphonia xanthogaster	Lomitas	1
Euphonia xanthogaster	San Antonio	5
Euphonia xanthogaster	Cerro Munchique	1
Euphonia xanthogaster	Gallera	1
Euphonia xanthogaster	Cocal	2
Euphonia xanthogaster	Ricaurte	1
Euphonia xanthogaster	Miraflores	3
Euphonia xanthogaster	Salento	1
Euphonia xanthogaster	La Palma	2
Euphonia xanthogaster	La Candela	4
Euphonia xanthogaster	Andalucia	1
Euphonia xanthogaster	Caqueta Trail	1
Euphonia xanthogaster	La Morelia	4
