Institution	CatalogNumberPrefix	CatalogNumber	CatalogNumberSuffix	CollectorName	CollectorNumber	Order	Family	Genus.Verb	Species.Verb	Subspecies.Verb	Genus.Clem	Species.Clem	Sex.Verbatim	Sex	Age	Country	ProvinceStateTerritory	PreciseLocation.Verbatim	Locality	Elevation.Verbatim	LatitudeDecimal	LongitudeDecimal	Date.From	Date.To	Date.Verbatim	Year	Month	Day	Date	ExpeditionName	ReproductiveNotes	SoftPartColorNotes	Preparation.Description	Remarks	CollectionName	InventoryStatus	InventoryDateRecorded	DeaccessionDate	DeaccessionMethod	DeaccessionNotes	AccessionNumber
CUMV		16803		Louis Agassiz Fuertes			Parulidae	Geothlypis	aequinoctialis					male		Colombia	Meta	Villavicencio			4.14	-73.63	72	72	3/13/13	1913	3	13					study skin	Expedition no. 7; Site no. 164							
CUMV		16989		Louis Agassiz Fuertes			Parulidae	Basileuterus	auricapillus					male		Colombia		Buena Vista			4.17	-73.68	63	63	3/4/13	1913	3	4					study skin	Expedition no. 7; Site no. 165							
CUMV		20621		Louis Agassiz Fuertes			Emberizidae	Emberizoides	herbicola	sphenurus				male		Colombia		Quetame			4.33	-73.86	58	58	2/27/13	1913	2	27					study skin	Expedition no. 7; Site no. 168							
CUMV		20834		Louis Agassiz Fuertes			Fringillidae	Euphonia	laniirostris	crassirostris				female		Colombia	Antioquia	Puerto Berrio			6.491026	-74.406052	29	29	1/29/13	1913	1	29					study skin	Chapman expedition no. 7; Site no. 101							
CUMV		20888		Louis Agassiz Fuertes			Thraupidae	Cissopis	leveriana					male		Colombia		Monterredondo			4.25	-73.83	59	59	2/28/13	1913	2	28					study skin	Chapman Expedition no. 7; Site no. 167							
CUMV		22931		Louis Agassiz Fuertes			Thraupidae	Ramphocelus	carbo					male		Colombia		Buena Vista			4.17	-73.68	63	63	3/4/13	1913	3	4					study skin	Champan expedition no. 7; Site no. 165							
CUMV		22991		Louis Agassiz Fuertes			Thraupidae	Tachyphonus	rufus					male		Colombia	Cundinamarca	Fusagasuga			4.344413	-74.362093	86	86	3/27/13	1913	3	27					study skin	Collected 3 days after offical Chapman Expedition no. 7 (March 22-24); Site no. 74							
CUMV		25397		Louis Agassiz Fuertes			Parulidae	Basileuterus	culicivorus	olivascens				male		Colombia	Meta	Villavicencio			4.14	-73.63	73	73	3/14/13	1913	3	14					study skin	Expedition no. 7; Site no. 164							
CUMV		19066		Louis Agassiz Fuertes			Emberizidae	Atlapetes	brunneinucha					male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	84	84	3/25/13	1913	3	25					study skin	Collected one day after official Chapman expedition no. 7; Site no. 74							
CUMV		20896		Louis Agassiz Fuertes			Thraupidae	Anisognathus	igniventris					male		Colombia	Cundinamarca	Chipaque			4.44309	-74.04501	55	55	2/24/13	1913	2	24					study skin	Chapman Expedition no. 7; Site no. 82							
CUMV		20908		Louis Agassiz Fuertes			Thraupidae	Dubusia	taeniata					male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	94	94	4/4/13	1913	4	4					study skin	Collected 11 days after offical Chapman Expedition no. 7; SIte no. 74							
CUMV		21020		Louis Agassiz Fuertes			Thraupidae	Thraupis	palmarum					male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	82	82	3/23/13	1913	3	23					study skin	Chapman expedition no. 7; Site no.74							
CUMV		22814		Louis Agassiz Fuertes			Thraupidae	Pipraeidea	melanonota					male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	86	86	3/27/13	1913	3	27					study skin	Expedition no. 7; Site no. 74							
CUMV		16128		Louis Agassiz Fuertes			Parulidae	Parula	pitiayumi					male		Colombia		Monterredondo			4.25	-73.83	59	59	2/28/13	1913	2	28					study skin	Expedition no. 7; Site no. 167							
CUMV		7017		Louis Agassiz Fuertes	LAF 2948		Thamnophilidae	Thamnophilus	tenuipunctatus					female		Colombia	Meta	"Villavicencio, elevation 1800 ft."			4.151382	-73.63769	70	70	3/11/13	1913	3	11			ovary not enlarged		study skin	Chapman expedition no. 7; Site no. 164							
CUMV		3683		Louis Agassiz Fuertes	LAF 3002		Apodidae	Streptoprocne	rutila	brunnitorques				male		Colombia		Monterredondo			4.25	-73.83	75	75	3/16/13	1913	3	16			Ovary not enlarged.		study skin								
CUMV		6979		Louis Agassiz Fuertes	LAF 2965		Furnariidae	Automolus	rufipileatus	consobrinus				male		Colombia	Meta	Villavicencio			4.14	-73.63	71	71	3/12/13	1913	3	12			testes greatly enlarged		study skin	Chapman expedition no. 7; Site no. 164							
CUMV		5764		Louis Agassiz Fuertes			Galbulidae	Brachygalba	fulviventris	fulviventris				male		Colombia	Meta	Villavicencio			4.14	-73.63	70	70	3/11/13	1913	3	11			Testes not enlarged		study skin	Expedition no. 7; Site no. 164							
CUMV		7038		Louis Agassiz Fuertes	LAF 3038		Thamnophilidae	Thamnophilus	unicolor	grandior				female		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	85	85	3/26/13	1913	3	26			ovary somewhat enlarged		study skin	Collected 2 days after expedition no. 7; Site no. 74							
CUMV		6912		Louis Agassiz Fuertes	LAF 2974		Furnariidae	Synallaxis	moesta	moesta				male		Colombia	Meta	Villavicencio			4.14	-73.63	72	72	3/13/13	1913	3	13			Testes enlarged		study skin								
CUMV		7214		Louis Agassiz Fuertes	LAF 3043		Formicariidae	Grallaria	hypoleuca	hypoleuca				male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	86	86	3/27/13	1913	3	27			testes much enlarged		study skin	Collected 3 days after offical Chapman Expedition no. 7; Site 74							
CUMV		8259		Louis Agassiz Fuertes			Tyrannidae	Myiotriccus	ornatus	ornatus				male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	82	82	3/23/13	1913	3	23			testes not enlarged		study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		7172		Louis Agassiz Fuertes	LAF 2882		Formicariidae	Chamaeza	brevicauda	columbiana				male		Colombia		Buena Vista			4.17	-73.68	62	62	3/3/13	1913	3	3			testes much enlarged		study skin	Chapman expedition no. 7; Site no. 165							
CUMV		6333		Louis Agassiz Fuertes	LAF 2912		Picidae	Piculus	rubiginosus	buenavistae				female		Colombia		Buena Vista			4.17	-73.68	65	65	3/6/13	1913	3	6			Ovary not enlarged		study skin								
CUMV		7415		Louis Agassiz Fuertes			Pipridae	Pipra	pipra	coracina				male	immature	Colombia		Buena Vista			4.17	-73.68	65	65	3/6/13	1913	3	6			testes much enlarged		study skin	Expedition no. 7; Site no. 165							
CUMV		5710		Louis Agassiz Fuertes	LAF 2807		Momotidae	Baryphthengus	martii	semirufa				male		Colombia	Tolima	Honda			5.2	-74.74	33	33	2/2/13	1913	2	2					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		6508		Louis Agassiz Fuertes	LAF 3185		Picidae	Veniliornis	oleaginus	fumigatus				male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	23	23	1/23/13	1913	1	23					study skin								
CUMV		7314		Louis Agassiz Fuertes			Cotingidae	Tityra	semifasciata	semifasciata				male		Colombia		Buena Vista			4.17	-73.68	68	68	3/9/13	1913	3	9			testes enlarged		study skin								
CUMV		17690		Louis Agassiz Fuertes			Icteridae	Icterus	mesomelas					male		Colombia	Antioquia	Puerto Berrio			6.491026	-74.406052	29	29	1/29/13	1913	1	29					study skin	Chapman expedition no. 7; site no. 101							
CUMV		13752		Louis Agassiz Fuertes	LAF 2787		Troglodytidae	Donacobius	atricapillus	atricapillus				male		Colombia	Antioquia	Puerto Berrio			6.491026	-74.406052	29	29	1/29/13	1913	1	29					study skin								
CUMV		20820		Louis Agassiz Fuertes			Fringillidae	Euphonia	xanthogaster	brevirostris				male		Colombia		Buena Vista			4.17	-73.68	64	64	3/5/13	1913	3	5					study skin	Chapman expedition no. 7; Site no. 165							
CUMV		6660		Louis Agassiz Fuertes			Picidae	Picumnus	squamulatus	squamulatus				male		Colombia		Buena Vista			4.17	-73.68	66	66	3/7/13	1913	3	7			Testes somewhat enlarged		study skin								
CUMV		6872		Louis Agassiz Fuertes	LAF 2828		Furnariidae	Lepidocolaptes	albolineatus					female		Colombia		El Consuelo			5.076944	-74.597063	38	38	2/7/13	1913	2	7			ovary not enlarged		study skin	Dates do not match official Chapman expedition; Site no. 97							
CUMV		5232		Louis Agassiz Fuertes	LAF 3183		Trochilidae	Aglaiocercus	kingi	kingi				female		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	20	20	1/20/13	1913	1	20					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		5887		Louis Agassiz Fuertes			Bucconidae	Hypnelus	ruficollis	ruficollis				male		Colombia	Bolivar	"Calamar, Magdalena River"			10.249053	-74.914606	22	22	1/22/13	1913	1	22					study skin; unknown								
CUMV		6510		Louis Agassiz Fuertes	LAF 3103		Picidae	Veniliornis	dignus					male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	93	93	4/3/13	1913	4	3			Testes much enlarged		study skin								
CUMV		7413		Louis Agassiz Fuertes			Pipridae	Pipra	pipra	coracina				male	immature	Colombia		Buena Vista			4.17	-73.68	64	64	3/5/13	1913	3	5			testes somewhat enlarged		study skin	Expedition no. 7; Site no. 165							
CUMV		18132		Louis Agassiz Fuertes			Cardinalidae	Saltator	atripennis					male		Colombia		Aguadita			4.389	-74.32	89	89	3/30/13	1913	3	30					study skin	Chapman Expedition no. 7; Site no. 75							
CUMV		22846		Louis Agassiz Fuertes			Thraupidae	Tangara	parzudakii					male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	82	82	3/23/13	1913	3	23					study skin	Chapman expedition no. 7; Site no. 74							
CUMV		7119		Louis Agassiz Fuertes	LAF 2951		Thamnophilidae	Cercomacra	nigricans					male		Colombia	Meta	Villavicencio			4.14	-73.63	70	70	3/11/13	1913	3	11			testes somewhat enlarged		study skin	Chapman expedition no. 7; Site no. 164							
CUMV		5522		Louis Agassiz Fuertes	LAF 2895		Trogonidae	Trogon	viridis	strigilatus				male		Colombia		Buena Vista			4.17	-73.68	64	64	3/5/13	1913	3	5			Testes not enlarged.		study skin	[Elevation 4200 feet]	From the collection of Louis Agassiz Fuertes.						
CUMV		3127		Louis Agassiz Fuertes	LAF 2896		Columbidae	Geotrygon	linearis					female		Colombia		Buena Vista			4.17	-73.68	64	64	3/5/13	1913	3	5			Ovary slightly enlarged.		study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		19055		Louis Agassiz Fuertes			Emberizidae	Atlapetes	schistaceus					male		Colombia	Cundinamarca	Chipaque			4.44309	-74.04501	55	55	2/24/13	1913	2	24					study skin	Chapman expedition no. 7; Site no. 82							
CUMV		6812		Louis Agassiz Fuertes	LAF 3108		Furnariidae	Xiphocolaptes	promeropirhynchus	promeropirhynchus				female		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	94	94	4/4/13	1913	4	4			ovary somewhat enlarged		study skin								
CUMV		7777		Louis Agassiz Fuertes			Tyrannidae	Colonia	colonus	fuscicapilla				male		Colombia	Meta	Villavicencio			4.14	-73.63	73	73	3/14/13	1913	3	14			testes enlarged		study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		13657		Louis Agassiz Fuertes			Thraupidae	Rhodinocichla	rosea					male		Colombia	Cundinamarca	Anolaima			4.76	-74.46	29	29	1/29/13	1913	1	29					study skin	No indicated expedition no. ; Site no. 85							
CUMV		23035		Louis Agassiz Fuertes			Thraupidae	Chlorospingus	flavigularis					female		Colombia		Buena Vista			4.17	-73.68	65	65	3/6/13	1913	3	6					study skin	Chapman expedition no. 7; Site no. 165							
CUMV		20241		Louis Agassiz Fuertes			Emberizidae	Zonotrichia	capensis	peruviensis				male	juvenile	Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	58	58	2/27/13	1913	2	27					study skin	Collected before official Chapman expedition no. 74 (Mch. 22-24); Site no. 74							
CUMV		10522		Louis Agassiz Fuertes			Corvidae	Cyanocorax	yncas	cyanodorsalis				male		Colombia		Monterredondo			4.25	-73.83	60	60	3/1/13	1913	3	1					study skin								
CUMV		7432		Louis Agassiz Fuertes			Pipridae	Chloropipo	holochlora	holochlora				male		Colombia	Meta	Villavicencio			4.14	-73.63	73	73	3/14/13	1913	3	14			testes much enlarged		study skin	"Expedition no. 7, Site no. 164"	From the collection of Louis Agassiz Fuertes.						
CUMV		18084		Louis Agassiz Fuertes			Icteridae	Psarocolius	angustifrons					female		Colombia		Aguadita			4.389	-74.32	89	89	3/30/13	1913	3	30					study skin	Chapman expedition no. 7; Site no. 75							
CUMV		29159		Louis Agassiz Fuertes	LAF 3021		Troglodytidae	Henicorhina	leucophrys	leucophrys				male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	82	82	3/23/13	1913	3	23					study skin		Name on original label: Henicorhina leucophrys guttata						
CUMV		6853		Louis Agassiz Fuertes	LAF 3020		Furnariidae	Xiphorhynchus	triangularis	triangularis				female		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	82	82	3/23/13	1913	3	23			Ovaries not enlarged		study skin								
CUMV		20833		Louis Agassiz Fuertes			Fringillidae	Euphonia	laniirostris	crassirostris				male		Colombia	Antioquia	Puerto Berrio			6.491026	-74.406052	29	29	1/29/13	1913	1	29					study skin; feather	Chapman expedition no. 7; Site no. 101							
CUMV		22933		Louis Agassiz Fuertes			Thraupidae	Ramphocelus	carbo					male		Colombia		Monterredondo			4.25	-73.83	60	60	3/1/13	1913	3	1					study skin	Chapman expedition no. 7; Site no. 167							
CUMV		18151		Louis Agassiz Fuertes			Thraupidae	Tersina	viridis					male		Colombia	Meta	Villavicencio			4.14	-73.63	73	73	3/14/13	1913	3	14					study skin	Chapman expedition no. 7; Site no. 164							
CUMV		6998		Louis Agassiz Fuertes	LAF 2994		Thamnophilidae	Taraba	major	granadensis				female		Colombia	Meta	Villavicencio			4.14	-73.63	74	74	3/15/13	1913	3	15			ovary not enlarged	{colors:Leg color: light blue }	study skin	Collected one day after Chapman expedition no. 7; Site no. 164	"Eyes orange vermillion, base of lower mandible light blue, rest black."						
CUMV		16988		Louis Agassiz Fuertes			Parulidae	Basileuterus	auricapillus					female		Colombia		Buena Vista			4.17	-73.68	67	67	3/8/13	1913	3	8					study skin	Expedition no. 7; Site no. 165							
CUMV		22906		Louis Agassiz Fuertes			Thraupidae	Tangara	nigroviridis					male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	86	86	3/27/13	1913	3	27					study skin	Collected three days after offical Chapman expedition no.7; Site no. 74							
CUMV		18117		Louis Agassiz Fuertes			Cardinalidae	Saltator	maximus					female		Colombia	Meta	Villavicencio			4.14	-73.63	73	73	3/14/13	1913	3	14					study skin	Chapman Expedition no. 7; Site no. 164							
CUMV		7002		Louis Agassiz Fuertes	LAF 2956		Thamnophilidae	Thamnophilus	doliatus	fraterculus				male		Colombia	Meta	"Villavicencio, elevation 1800 ft."			4.151382	-73.63769	70	70	3/11/13	1913	3	11			testes not enlarged		study skin	Chapman expedition no. 7; Site no. 164							
CUMV		5752		Louis Agassiz Fuertes			Galbulidae	Galbula	ruficauda	pallens				female		Colombia	Bolivar	Calamar			10.253672	-74.916318	21	21	1/21/13	1913	1	21					study skin	Expedition No. 7; Site no. 128							
CUMV		8097		Louis Agassiz Fuertes			Tyrannidae	Contopus	fumigatus	ardosiacus				female		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	86	86	3/27/13	1913	3	27			ovary not enlarged		study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		4677		Louis Agassiz Fuertes	LAF 2862		Trochilidae	Chlorostilbon	poortmani					male		Colombia		Quetame			4.33	-73.86	58	58	2/27/13	1913	2	27					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		23034		Louis Agassiz Fuertes			Thraupidae	Chlorospingus	flavigularis					male		Colombia		Buena Vista			4.17	-73.68	65	65	3/6/13	1913	3	6					study skin	Chapman expedition no. 7; Site no. 165							
CUMV		17675		Louis Agassiz Fuertes			Icteridae	Icterus	nigrogularis					male		Colombia	Bolivar	Calamar			10.253672	-74.916318	22	22	1/22/13	1913	1	22					study skin	Champan expedition no. 7; Site no. 128							
CUMV		6873		Louis Agassiz Fuertes	LAF 2947		Furnariidae	Lepidocolaptes	albolineatus					male		Colombia	Meta	Villavicencio			4.14	-73.63	70	70	3/11/13	1913	3	11			testes enlarged		study skin	Chapman expedition no. 7; Site no. 164							
CUMV		20821		Louis Agassiz Fuertes			Fringillidae	Euphonia	xanthogaster	brevirostris				female		Colombia		Buena Vista			4.17	-73.68	65	65	3/6/13	1913	3	6					study skin	Chapman expedition no. 7; Site no. 165							
CUMV		20242		Louis Agassiz Fuertes			Emberizidae	Zonotrichia	capensis	peruviensis				male		Colombia	Cundinamarca	Chipaque			4.44309	-74.04501	55	55	2/24/13	1913	2	24					study skin	Chapman expedition no. 7; Site no. 82							
CUMV		4972		Louis Agassiz Fuertes	LAF 2907		Trochilidae	Heliodoxa	leadbeateri	leadbeateri				female		Colombia		Buena Vista			4.17	-73.68	65	65	3/6/13	1913	3	6					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		16975		Louis Agassiz Fuertes			Parulidae	Basileuterus	cinereicollis					male		Colombia		Buena Vista			4.17	-73.68	66	66	3/7/13	1913	3	7					study skin	Expedition no. 7; Site no. 165							
CUMV		6980		Louis Agassiz Fuertes	LAF 2946		Furnariidae	Automolus	rufipileatus	consobrinus				female		Colombia	Meta	Villavicencio			4.14	-73.63	70	70	3/11/13	1913	3	11			ovary not enlarged	{colors:Leg color: dull green }	study skin	Chapman expedition no. 7; Site no. 164							
CUMV		3180		Louis Agassiz Fuertes	LAF 2967		Psittacidae	Pionus	menstruus					male		Colombia	Meta	Villavicencio			4.14	-73.63	132	132	5/12/13	1913	5	12					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		7025		Louis Agassiz Fuertes	LAF 2749		Thamnophilidae	Sakesphorus	canadensis	pulchellus				male	adult	Colombia	Bolivar	Calamar			10.253672	-74.916318	21	21	1/21/13	1913	1	21					study skin	Chapman expedition no. 7; Site no. 128							
CUMV		23008		Louis Agassiz Fuertes			Thraupidae	Eucometis	penicillata					male		Colombia	Tolima	Honda			5.2	-74.74	36	36	2/5/13	1913	2	5					study skin	Expedition no. 7; Site no. 98							
CUMV		15820		Louis Agassiz Fuertes			Thraupidae	Diglossa	albilatera					female		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	88	88	3/29/13	1913	3	29					study skin	Collected 5 days after offical Chapman Expedition no. 7; Site no. 74							
CUMV		22907		Louis Agassiz Fuertes			Thraupidae	Tangara	nigroviridis					female		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	82	82	3/23/13	1913	3	23					study skin	Chapman expedition no.7; Site no. 74							
CUMV		22913		Louis Agassiz Fuertes			Thraupidae	Tangara	heinei					male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	89	89	3/30/13	1913	3	30					study skin	Collected 6 days after Chapman Expedition no. 7 ; Site no. 74							
CUMV		7863		Louis Agassiz Fuertes			Tyrannidae	Myiodynastes	maculatus	nobilis				male		Colombia	Bolivar	Calamar			10.253672	-74.916318	21	21	1/21/13	1913	1	21					study skin		From the collection of Louis Agassiz Fuertes						
CUMV		20885		Louis Agassiz Fuertes			Thraupidae	Schistochlamys	melanopsis					female		Colombia		Monterredondo			4.25	-73.83	59	59	2/28/13	1913	2	28					study skin	Chapman Expedition no. 7; Site no. 167							
CUMV		8311		Louis Agassiz Fuertes			Tyrannidae	Todirostrum	cinereum	cinereum				male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	82	82	3/23/13	1913	3	23			testes much enlarged		study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		19070		Louis Agassiz Fuertes			Emberizidae	Atlapetes	torquatus					female		Colombia	Cundinamarca	Chipaque			4.44309	-74.04501	56	56	2/25/13	1913	2	25					study skin	Chapman expedition no. 7; Site no. 82							
CUMV		8310		Louis Agassiz Fuertes			Tyrannidae	Todirostrum	cinereum	cinereum				female		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	82	82	3/23/13	1913	3	23			ovary not enlarged		study skin								
CUMV		6307		Louis Agassiz Fuertes			Picidae	Melanerpes	cruentatus					male		Colombia		Buena Vista			4.17	-73.68	64	64	3/5/13	1913	3	5			Testes much enlarged		study skin		"Feet yellow-green, dull soles; eye skin yellow = stripe on head"						
CUMV		19067		Louis Agassiz Fuertes			Emberizidae	Atlapetes	brunneinucha					male		Colombia		Buena Vista			4.17	-73.68	66	66	3/7/13	1913	3	7					study skin	Chapman expedition no. 7; Site no. 165							
CUMV		7081		Louis Agassiz Fuertes	LAF 2890		Thamnophilidae	Myrmotherula	ornata	ornata				female		Colombia		Buena Vista			4.17	-73.68	63	63	3/4/13	1913	3	4					study skin	Chapman expedition no. 7; Site no. 165							
CUMV		19132		Louis Agassiz Fuertes			Emberizidae	Arremonops	conirostris	conirostris				female		Colombia		Buena Vista			4.17	-73.68	68	68	3/9/13	1913	3	9					study skin	Chapman expedition no. 7; Site no. 165							
CUMV		20895		Louis Agassiz Fuertes			Thraupidae	Anisognathus	igniventris					male		Colombia	Cundinamarca	Chipaque			4.44309	-74.04501	56	56	2/25/13	1913	2	25					study skin	Chapman Expedition no. 7; Site no. 82							
CUMV		7487		Louis Agassiz Fuertes			Cotingidae	Schiffornis	turdinus	stenorhynchus				male		Colombia	Tolima	"El Consuelo, eastern ridge above Honda; Colombia, Tolima"			5.094398	-74.609574	37	37	2/6/13	1913	2	6			gonads not enlarged	"{colors:Bill color: bluish, see tag; Leg color: dark lilac }"	study skin		From the collection of Louis Agassiz Fuertes. Marked as female in Fuertes' catalog.						
CUMV		7174		Louis Agassiz Fuertes	LAF 2906		Formicariidae	Chamaeza	brevicauda	columbiana				male		Colombia		Buena Vista			4.17	-73.68	65	65	3/6/13	1913	3	6			testes much enlarged		study skin	Chapman expedition no. 7; Site no. 165							
CUMV		3201		Louis Agassiz Fuertes	LAF 3100		Psittacidae	Pyrrhura	calliptera					female		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	93	93	4/3/13	1913	4	3					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		5132		Louis Agassiz Fuertes	LAF 3184		Trochilidae	Ocreatus	underwoodii	underwoodi				male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	20	20	1/20/13	1913	1	20					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		5229		Louis Agassiz Fuertes	LAF 3035		Trochilidae	Aglaiocercus	kingi	mocoa				male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	85	85	3/26/13	1913	3	26			Testes not enlarged.		study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		6925		Louis Agassiz Fuertes	LAF 3101		Furnariidae	Synallaxis	unirufa	unirufa				male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	93	93	4/3/13	1913	4	3			testes enlarged		study skin								
CUMV		7039		Louis Agassiz Fuertes	LAF 3061		Thamnophilidae	Thamnophilus	unicolor	grandior				female		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	88	88	3/29/13	1913	3	29			ovary not enlarged		study skin	Collected 5 days after expedition no. 7; Site no. 74							
CUMV		7056		Louis Agassiz Fuertes	LAF 3015		Rhinocryptidae	Scytalopus	latrans					male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	82	82	3/23/13	1913	3	23			testes much enlarged		study skin								
CUMV		8096		Louis Agassiz Fuertes			Tyrannidae	Contopus	fumigatus	ardosiacus				male	immature	Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	86	86	3/27/13	1913	3	27					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		8098		Louis Agassiz Fuertes			Tyrannidae	Contopus	fumigatus	ardosiacus				male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	87	87	3/28/13	1913	3	28			testes much enlarged		study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		14021		Louis Agassiz Fuertes			Turdidae	Turdus	fuscater	gigas				male		Colombia	Cundinamarca	Chipaque			4.44309	-74.04501	58	58	2/27/13	1913	2	27					study skin								
CUMV		14069		Louis Agassiz Fuertes	LAF 3016		Turdidae	Myadestes	ralloides	venezuelensis				female		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	82	82	3/23/13	1913	3	23					study skin								
CUMV		15843		Louis Agassiz Fuertes			Thraupidae	Diglossa	caerulescens					undetermined		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	27	27	1/27/13	1913	1	27					study skin	Expedition no. 7; Site no. 74							
CUMV		15934		Louis Agassiz Fuertes			Thraupidae	Conirostrum	albifrons					male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	94	94	4/4/13	1913	4	4					study skin	Collected 11 days after offical Chapman Expedition no. 7; Site no. 74							
CUMV		16980		Louis Agassiz Fuertes			Parulidae	Basileuterus	tristriatus					male		Colombia	Cundinamarca	Fusugasuga			4.34	-74.36	84	84	3/25/13	1913	3	25					study skin	Expedition no. 7; Site no. 74							
CUMV		1434		Louis Agassiz Fuertes	LAF 2752		Odontophoridae	Colinus	cristatus	decoratus				female		Colombia	Bolivar	Calamar			10.253672	-74.916318	22	22	1/22/13	1913	1	22					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		3162		Louis Agassiz Fuertes	LAF 2764		Psittacidae	Amazona	ochrocephala	panamensis				male		Colombia		Algodonal			10.35	-74.95	23	23	1/23/13	1913	1	23					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		3193		Louis Agassiz Fuertes	LAF 2756		Psittacidae	Aratinga	pertinax	aeruginosa				female		Colombia	Bolivar	"Calamar, Magdalena River"			10.249053	-74.914606	22	22	1/22/13	1913	1	22					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		4427		Louis Agassiz Fuertes	LAF 2793		Trochilidae	Glaucis	hirsuta	affinis				female		Colombia	Antioquia	Puerto Berrio			6.491026	-74.406052	29	29	1/29/13	1913	1	29					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		5724		Louis Agassiz Fuertes	LAF 2765		Momotidae	Momotus	momota	subrufescens				male		Colombia		Algodonal			10.35	-74.95	23	23	1/23/13	1913	1	23					study skin		From the collection of Louis Agassiz Fuertes.						
CUMV		6037		Louis Agassiz Fuertes			Ramphastidae	Pteroglossus	torquatus	nuchalis				male		Colombia	Antioquia	Puerto Berrio			6.491026	-74.406052	30	30	1/30/13	1913	1	30					study skin								
CUMV		6914		Louis Agassiz Fuertes	LAF 2762		Furnariidae	Synallaxis	albescens	albigularis				undetermined		Colombia	Bolivar	Calamar			10.253672	-74.916318	22	22	1/22/13	1913	1	22					study skin								
CUMV		6938		Louis Agassiz Fuertes	LAF 3260		Furnariidae	Siptornis	striaticollis							Colombia		Anolaima			4.761015	-74.463982	13	13	1/13/13	1913	1	13					study skin								
CUMV		7109		Louis Agassiz Fuertes	LAF 2955		Thamnophilidae	Cercomacra	tyrannina	tyrannina				female		Colombia	Meta	Villavicencio			4.14	-73.63	70	70	3/11/13	1913	3	11			ovary not enlarged		study skin	Chapman expedition no. 7; Site no. 164							
CUMV		7171		Louis Agassiz Fuertes	LAF 2881		Formicariidae	Chamaeza	brevicauda	columbiana				male		Colombia		Buena Vista			4.17	-73.68	64	64	3/5/13	1913	3	5			testes much enlarged		study skin	Chapman expedition no. 7; Site no. 165							
CUMV		7173		Louis Agassiz Fuertes	LAF 2900		Formicariidae	Chamaeza	brevicauda	columbiana				female		Colombia		Buena Vista			4.17	-73.68	64	64	3/5/13	1913	3	5			ovary not enlarged		study skin	Chapman expedition no. 7; Site no. 165							
