Institution	CatalogNumberPrefix	CatalogNumber	CatalogNumberSuffix	CollectorName	CollectorNumber	Order	Family	Genus.Verb	Species.Verb	Subspecies.Verb	Genus.Clem	Species.Clem	Sex.Verbatim	Sex	Age	Country	ProvinceStateTerritory	PreciseLocation.Verbatim	Locality	Elevation.Verbatim	LatitudeDecimal	LongitudeDecimal	Date.From	Date.To	Date.Verbatim	Year	Month	Day	Date	ExpeditionName	ReproductiveNotes	SoftPartColorNotes	Preparation.Description	Remarks	CollectionName	InventoryStatus	InventoryDateRecorded	DeaccessionDate	DeaccessionMethod	DeaccessionNotes	AccessionNumber
CUMV	NA	7218	NA	Louis Agassiz Fuertes	LAF 3098	NA	Formicariidae	Grallaria	ruficapilla	ruficapilla	Grallaria	ruficapilla	NA	male		Colombia	Cundinamarca	Fusugasuga	Fusagasuga	NA	4.34	-74.36	93	93	4/3/13	1913	4	3	1913.04.03	NA	testes much enlarged		study skin	Collected 10 days after official Champan expedition no. 7; Site no. 74		NA	NA	NA	NA	NA	NA
CUMV	NA	6057	NA	Louis Agassiz Fuertes		NA	Ramphastidae	Aulacorhynchus	albivitta	albivitta	Aulacorhynchus	albivitta	NA	female		Colombia	Cundinamarca	El Roble, Fusugasuga	Los Robles	NA	NA	NA	93	93	4/3/13	1913	4	3	1913.04.03	NA	Ovaries somewhat enlarged		study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	7262	NA	Louis Agassiz Fuertes	LAF 3097	NA	Cotingidae	Pipreola	riefferii	riefferii	Pipreola	riefferii	NA	female		Colombia	Cundinamarca	'El Roble' at Pasada above Aguadita, elevation 7850 ft.	Los Robles	NA	NA	NA	93	93	4/3/13	1913	4	3	1913.04.03	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	8297	NA	Louis Agassiz Fuertes		NA	Tyrannidae	Mionectes	striaticollis	columbianus	Mionectes	striaticollis	NA	male		Colombia	Cundinamarca	Fusugasuga, El Roble	Los Robles	NA	NA	NA	93	93	4/3/13	1913	4	3	1913.04.03	NA	testes much enlarged		study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	6939	NA	Louis Agassiz Fuertes	LAF 3102	NA	Furnariidae	Margarornis	squamiger	perlata	Margarornis	squamiger	NA	female		Colombia	Cundinamarca	El Roble, Fusugasuga	Los Robles	NA	NA	NA	93	93	4/3/13	1913	4	3	1913.04.03	NA	ovary not enlarged		study skin	Chapman expedition no. 7; site no. 76		NA	NA	NA	NA	NA	NA
CUMV	NA	15838	NA	Louis Agassiz Fuertes		NA	Thraupidae	Diglossa	personata		Diglossa	?cyanea?	NA	male		Colombia	Cundinamarca	El Roble	Los Robles	NA	NA	NA	93	93	4/3/13	1913	4	3	1913.04.03	NA			study skin	Expedition no. 7; Site no. 76		NA	NA	NA	NA	NA	NA
CUMV	NA	20908	NA	Louis Agassiz Fuertes		NA	Thraupidae	Dubusia	taeniata		Dubusia	taeniata	NA	male		Colombia	Cundinamarca	Fusugasuga	Fusagasuga	NA	4.34	-74.36	94	94	4/4/13	1913	4	4	1913.04.04	NA			study skin	Collected 11 days after offical Chapman Expedition no. 7; SIte no. 74		NA	NA	NA	NA	NA	NA
CUMV	NA	6812	NA	Louis Agassiz Fuertes	LAF 3108	NA	Furnariidae	Xiphocolaptes	promeropirhynchus	promeropirhynchus	Xiphocolaptes	promeropirhynchus	NA	female		Colombia	Cundinamarca	Fusugasuga	Fusagasuga	NA	4.34	-74.36	94	94	4/4/13	1913	4	4	1913.04.04	NA	ovary somewhat enlarged		study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	15934	NA	Louis Agassiz Fuertes		NA	Thraupidae	Conirostrum	albifrons		Conirostrum	albifrons	NA	male		Colombia	Cundinamarca	Fusugasuga	Fusagasuga	NA	4.34	-74.36	94	94	4/4/13	1913	4	4	1913.04.04	NA			study skin	Collected 11 days after offical Chapman Expedition no. 7; Site no. 74		NA	NA	NA	NA	NA	NA
CUMV	NA	22912	NA	Louis Agassiz Fuertes		NA	Thraupidae	Tangara	vassorii		Tangara	vassorii	NA	male		Colombia	Cundinamarca	Fusugasuga	Fusagasuga	NA	4.34	-74.36	94	94	4/4/13	1913	4	4	1913.04.04	NA			study skin	Collected 11 days after offical Chapman Expedition no. 7; Site no. 74		NA	NA	NA	NA	NA	NA
CUMV	NA	20904	NA	Louis Agassiz Fuertes		NA	Thraupidae	Anisognathus	flavinuchus		Anisognathus	somptuosus	NA	male		Colombia	Cundinamarca	Fusugasuga	Fusagasuga	NA	4.34	-74.36	94	94	4/4/13	1913	4	4	1913.04.04	NA			study skin	Collected 11 days after offical Chapman Expedition no. 7; Site no. 74		NA	NA	NA	NA	NA	NA
CUMV	NA	5175	NA	Louis Agassiz Fuertes	LAF 3111	NA	Trochilidae	Heliangelus	exortis		Heliangelus	exortis	NA	male		Colombia	Cundinamarca	Fusugasuga	Fusagasuga	NA	4.34	-74.36	94	94	4/4/13	1913	4	4	1913.04.04	NA	Testes not enlarged.		study skin		Measurements with incomplete labels.  W: 63.5 mm  T: 47.0 C: 14.0; From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	6962	NA	Louis Agassiz Fuertes	LAF 3104	NA	Furnariidae	Anabacerthia	striaticollis	striaticollis	Anabacerthia	striaticollis	NA	male		Colombia	Cundinamarca	El Roble, Posada above Aguadita [Elevation 7850 feet]	Los Robles	NA	NA	NA	94	94	4/4/13	1913	4	4	1913.04.04	NA	testes not enlarged		study skin	Chapman expedition no. 7; site no. 76		NA	NA	NA	NA	NA	NA
CUMV	NA	9043	NA	Louis Agassiz Fuertes		NA	Hirundinidae	Notiochelidon	murina		Orochelidon	murina	NA	male		Colombia		El Pinon	El Penon	NA	NA	NA	95	95	4/5/13	1913	4	5	1913.04.05	NA			study skin	Collected one day after official Chapman Expedition no. 7; Site no. 77	From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	5131	NA	Louis Agassiz Fuertes	LAF 3115	NA	Trochilidae	Ocreatus	underwoodii	underwoodi	Ocreatus	underwoodii	NA	male		Colombia	Caldas	near Aguada [Elevation 7850 feet]	Aguadita	NA	NA	NA	95	95	4/5/13	1913	4	5	1913.04.05	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	8263	NA	Louis Agassiz Fuertes		NA	Tyrannidae	Pyrrhomyias	cinnamomea	pyrrhoptera	Pyrrhomyias	cinnamomeus	NA	female		Colombia		El Roble	Los Robles	NA	NA	NA	95	95	4/5/13	1913	4	5	1913.04.05	NA	ovary not enlarged		study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	3202	NA	Louis Agassiz Fuertes	LAF 3112	NA	Psittacidae	Pyrrhura	calliptera		Pyrrhura	calliptera	NA	male		Colombia	Cundinamarca	El Roble, Fusugasuga	Los Robles	NA	NA	NA	95	95	4/5/13	1913	4	5	1913.04.05	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	1152	NA	Louis Agassiz Fuertes	LAF 3116	NA	Falconidae	Falco	sparverius	intermedius	Falco	sparverius	NA	female		Colombia	Cundinamarca	El Pinon, near Bogota, elevation 9600 feet	El Penon	NA	NA	NA	95	95	4/5/13	1913	4	5	1913.04.05	NA	Testes not enlarged.	{measurements:Bill Length: not taken; Culmen Length: not taken; Tail Length: 129.00; Tarsus Length: 35.00; Middle Toe Length: not taken;,wing chord:191 }	study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	6956	NA	Louis Agassiz Fuertes	LAF 3124	NA	Furnariidae	Pseudocolaptes	boissonneautii	boissonneautii	Pseudocolaptes	boissonneautii	NA	male		Colombia		El Pinon	El Penon	NA	NA	NA	96	96	4/6/13	1913	4	6	1913.04.06	NA	testes not enlarged		study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	7245	NA	Louis Agassiz Fuertes	LAF 3123	NA	Cotingidae	Ampelion	rubrocristata		Ampelion	rubrocristatus	NA	female		Colombia		El Pinon	El Penon	NA	NA	NA	96	96	4/6/13	1913	4	6	1913.04.06	NA	ovary somewhat enlarged		study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	4989	NA	Louis Agassiz Fuertes		NA	Trochilidae	Coeligena	bonapartei		Coeligena	bonapartei	NA	female		Colombia		El Pinon, elevation 9600 feet	El Penon	NA	NA	NA	96	96	4/6/13	1913	4	6	1913.04.06	NA	Ovary not enlarged.		study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	3182	NA	Louis Agassiz Fuertes	LAF 3119	NA	Psittacidae	Pionus	seniloides		Pionus	tumultuosus	NA	male		Colombia	Cundinamarca	Bogata Plateau, El Pinon	El Penon	NA	NA	NA	96	96	4/6/13	1913	4	6	1913.04.06	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	3183	NA	Louis Agassiz Fuertes	LAF 3120	NA	Psittacidae	Pionus	seniloides		Pionus	tumultuosus	NA	female		Colombia	Cundinamarca	Bogata Plateau, El Pinon	El Penon	NA	NA	NA	96	96	4/6/13	1913	4	6	1913.04.06	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	19042	NA	Louis Agassiz Fuertes		NA	Emberizidae	Atlapetes	pallidinucha		Atlapetes	pallidinucha	NA	male		Colombia		El Pinon	El Penon	NA	NA	NA	96	96	4/6/13	1913	4	6	1913.04.06	NA			study skin	Collected two days after official Chapman expedition no. 7; Site no. 77, check locality remarks		NA	NA	NA	NA	NA	NA
CUMV	NA	19043	NA	Louis Agassiz Fuertes		NA	Emberizidae	Atlapetes	pallidinucha		Atlapetes	pallidinucha	NA	female	immature	Colombia		El Pinon	El Penon	NA	NA	NA	96	96	4/6/13	1913	4	6	1913.04.06	NA			study skin	Collected two days after official Chapman expedition no. 7; Site no. 77, check locality remarks		NA	NA	NA	NA	NA	NA
CUMV	NA	12947	NA	Louis Agassiz Fuertes	LAF 3129	NA	Troglodytidae	Troglodytes	solstitialis	solitarius	Troglodytes	solstitialis	NA	male		Colombia		El Pinon, elevation 9600 feet	El Penon	NA	NA	NA	96	96	4/6/13	1913	4	6	1913.04.06	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	13291	NA	Louis Agassiz Fuertes	LAF 3130	NA	Troglodytidae	Cinnycerthia	unirufa	unirufa	Cinnycerthia	unirufa	NA	female	immature	Colombia		El Pinon, elevation 9600 feet	El Penon	NA	NA	NA	96	96	4/6/13	1913	4	6	1913.04.06	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	20909	NA	Louis Agassiz Fuertes		NA	Thraupidae	Dubusia	taeniata		Dubusia	taeniata	NA	female		Colombia		El Pinon	El Penon	NA	NA	NA	97	97	4/7/13	1913	4	7	1913.04.07	NA			study skin	Collected 3 days after offical Chapman Expedition no. 7; Site no. 77		NA	NA	NA	NA	NA	NA
CUMV	NA	16952	NA	Louis Agassiz Fuertes		NA	Parulidae	Myioborus	ornatus		Myioborus	ornatus	NA	female		Colombia		El Pinon	El Penon	NA	NA	NA	97	97	4/7/13	1913	4	7	1913.04.07	NA			study skin	Expedition no. 7; Site no. 77		NA	NA	NA	NA	NA	NA
CUMV	NA	7200	NA	Louis Agassiz Fuertes	LAF 3136	NA	Formicariidae	Grallaria	ruficeps		Grallaria	nuchalis	NA	female		Colombia		El Pinon	El Penon	NA	NA	NA	97	97	4/7/13	1913	4	7	1913.04.07	NA	ovary not enlarged		study skin	Collected three days after offical Chapman expedition no. 7; Site no. 77		NA	NA	NA	NA	NA	NA
CUMV	NA	6941	NA	Louis Agassiz Fuertes	LAF 3133	NA	Furnariidae	Margarornis	squamiger	perlata	Margarornis	squamiger	NA	male		Colombia		El Pinon	El Penon	NA	NA	NA	97	97	4/7/13	1913	4	7	1913.04.07	NA	testes somewhat enlarged		study skin	Collected 3 days after official Chapman expedition no. 7; Site no. 77		NA	NA	NA	NA	NA	NA
CUMV	NA	6810	NA	Louis Agassiz Fuertes	LAF 3137	NA	Furnariidae	Xiphocolaptes	promeropirhynchus	promeropirhynchus	Xiphocolaptes	promeropirhynchus	NA	female		Colombia	Cundinamarca	El Penon	El Penon	NA	NA	NA	97	97	4/7/13	1913	4	7	1913.04.07	NA	ovary not enlarged		study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	13290	NA	Louis Agassiz Fuertes	LAF 3138	NA	Troglodytidae	Cinnycerthia	unirufa	unirufa	Cinnycerthia	unirufa	NA	female		Colombia		El Pinon, elevation 9600 feet	El Penon	NA	NA	NA	97	97	4/7/13	1913	4	7	1913.04.07	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	3180	NA	Louis Agassiz Fuertes	LAF 2967	NA	Psittacidae	Pionus	menstruus		Pionus	menstruus	NA	male		Colombia	Meta	Villavicencio	Villavicencio	NA	4.14	-73.63	132	132	5/12/13	1913	5	12	1913.05.12	NA			study skin		From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	25341	NA	M. A. Carriker		NA	Turdidae	Turdus	albicollis	phaeopygus	Turdus	albicollis	NA	female	juvenile	Colombia	Magdalena	Las Vegas, Santa Martia		NA	NA	NA	156	156	6/5/13	1913	6	5	1913.06.05	NA		{total length:210,colors:Bill color: black and brown; Leg color: pale leaden }	study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	24127	NA	M. A. Carriker		NA	Turdidae	Turdus	olivater	sanctaemartae	Turdus	olivater	NA	male		Colombia	Magdalena	Santa Marta Mountains, Cincinnati		NA	NA	NA	191	191	7/10/13	1913	7	10	1913.07.10	NA		{total length:255,colors:Bill color: indian yellow; Leg color: brownish/yellow }	study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	4569	NA	M. A. Carriker	NA	NA	Trochilidae	Amazilia	tzacatl	tzacatl	Amazilia	tzacatl	NA	male	NA	Colombia	Magdalena	Don Diego, Santa Marta	Don Diego	NA	NA	NA	17	17	1/17/14	1914	1	17	1914.01.17	NA	NA	{total length:107 }	study skin		Feet black; bill pink flesh, tip dusky.; Previous numbers recorded on the original specimen label: 44416, 13537.	NA	NA	NA	NA	NA	NA
CUMV	NA	22930	NA	Louis Agassiz Fuertes	NA	NA	Thraupidae	Ramphocelus	carbo		Ramphocelus	carbo	NA	male	NA	Colombia	Meta	Villavicencio	Villavicencio	NA	4.14	-73.63	70	70	3/11/14	1914	3	11	1914.03.11	NA	NA		study skin	Chapman expedition no. 7; Site no. 164		NA	NA	NA	NA	NA	NA
CUMV	NA	5191	NA		NA	NA	Trochilidae	Metallura	tyrianthina	tyrianthina	Metallura	tyrianthina	NA	male	NA	Colombia	Cundinamarca	Bogota; istrito Capital de	Bogota	NA	4.609866	-74.08205	NA	NA	1914	1914	NA	NA	1914.NA.NA	NA	NA		study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 25892.	NA	NA	NA	NA	NA	NA
CUMV	NA	5194	NA		NA	NA	Trochilidae	Metallura	tyrianthina	tyrianthina	Metallura	tyrianthina	NA	male	NA	Colombia				NA	NA	NA	NA	NA	1914	1914	NA	NA	1914.NA.NA	NA	NA		study skin		From the collection of Frank S. Wright.  Previously from the collection of H.K. Coale, No. 27232.  Number 158 is also recorded on the original label.	NA	NA	NA	NA	NA	NA
CUMV	NA	3205	NA	Louis Agassiz Fuertes	LAF 3088	NA	Psittacidae	Hapalopsittaca	amazonina	amazonina	Hapalopsittaca	amazonina	NA	male	NA	Colombia	Cundinamarca	El Roble, Fusugasuga	Los Robles	NA	NA	NA	92	92	4/2/15	1915	4	2	1915.04.02	NA	NA		study skin	NA	From the collection of Louis Agassiz Fuertes.	NA	NA	NA	NA	NA	NA
CUMV	NA	24946	NA	M. A. Carriker	MAC 15886	NA	Tyrannidae	Atalotriccus	pilaris	pilaris	Atalotriccus	pilaris	NA	male	NA	Colombia	Magdalena	Fundacion	Fundacion	NA	NA	NA	291	291	10/18/15	1915	10	18	1915.10.18	NA	NA	{total length:102,colors:Leg color: yellowish flesh }	study skin	NA	Bill black, flesh below at base.; Other number on tag: 49688.	NA	NA	NA	NA	NA	NA
CUMV	NA	17382	NA			NA	Icteridae	Sturnella	magna	meridionalis	Sturnella	magna	NA	male	NA	Colombia				NA	NA	NA	NA	NA	1915	1915	NA	NA	1915.NA.NA	NA	NA		study skin	NA	From the collection of Frank S Wright. In tray with possible insect damaged specimen, noted 16-Apr-2010	NA	NA	NA	NA	NA	NA
CUMV	NA	24948	NA	M. A. Carriker	MAC 16381	NA	Tyrannidae	Cnemotriccus	fuscatus	cabanisi	Cnemotriccus	fuscatus	NA	male		Colombia	Bolivar	Cartagena	Cartagena	NA	NA	NA	20	20	1/20/16	1916	1	20	1916.01.20	NA	NA	{total length:152,colors:Bill color: black }	study skin	NA	feet black; Also numbered 52242.	NA	NA	NA	NA	NA	NA
CUMV	NA	18883	NA			NA	Fringillidae	Carduelis	psaltria	colombianus	Spinus	psaltria	NA	female		Colombia		Quetame	Quetame	NA	4.33	-73.86	164	164	6/12/16	1916	6	12	1916.06.12	NA	NA		study skin	NA	From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	24945	NA	M. A. Carriker	MAC 17568	NA	Tyrannidae	Phaeomyias	murina	incomta	Phaeomyias	murina	NA	male		Colombia	Magdalena	Aguachica	Aguachica	NA	NA	NA	202	202	7/20/16	1916	7	20	1916.07.20	NA	NA	{total length:132 }	study skin	NA	feet black, bill black, flesh below basally; Also number 54477	NA	NA	NA	NA	NA	NA
CUMV	NA	25340	NA	M. A. Carriker		NA	Turdidae	Turdus	leucomelas		Turdus	leucomelas	NA	female	juvenile	Colombia	Cauca	Santander		NA	NA	NA	226	226	8/13/16	1916	8	13	1916.08.13	NA	NA	{total length:243,colors:Leg color: pale grey/blue }	study skin	NA		NA	NA	NA	NA	NA	NA
CUMV	NA	25300	NA	M. A. Carriker	MAC 18729	NA	Tyrannidae	Mecocerculus	leucophrys	setophagoides	Mecocerculus	leucophrys	NA	male		Colombia		Las Ventanas, Santander		NA	NA	NA	263	263	9/19/16	1916	9	19	1916.09.19	NA	NA	{total length:157,colors:Bill color: black; Leg color: black }	study skin	NA	Also numbered 57598.	NA	NA	NA	NA	NA	NA
CUMV	NA	16955	NA			NA	Parulidae	Myioborus	ornatus		Myioborus	ornatus	NA			Colombia		Choachi	Choachi	NA	4.528593	-73.922986	NA	NA	1916-10	1916	10	NA	1916.10.NA	NA	NA		study skin	NA	From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	24947	NA	M. A. Carriker	MAC 21503	NA	Furnariidae	Cinclodes	fuscus	oreobates	Cinclodes	fuscus	NA	male		Colombia	Valle del Cauca	Lagunillas		NA	NA	NA	72	72	3/13/17	1917	3	13	1917.03.13	NA		{colors:Bill color: black; Leg color: black }	study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	24336	NA	M. A. Carriker	21644	NA	Anatidae	Anas	flavirostris	andium	Anas	flavirostris	NA	male		Colombia	Valle del Cauca	Lagunillas		NA	NA	NA	76	76	3/17/17	1917	3	17	1917.03.17	NA		{total length:431 }	study skin		Feet:  Pale leaden blue, joints dusk.  Bill:  Leaden blue, ridge black.; Collector's number may be a previous number.	NA	NA	NA	NA	NA	NA
CUMV	NA	7261	NA			NA	Cotingidae	Pipreola	riefferii	riefferii	Pipreola	riefferii	NA			Colombia		Aguadita	NA	NA	4.389	-74.32	12	12	1/12/18	1918	1	12	1918.01.12	NA			study skin		From the collection of Frank S Wright. From the collection of Henry K Coale #27028.	NA	NA	NA	NA	NA	NA
CUMV	NA	7103	NA			NA	Thamnophilidae	Formicivora	grisea	hondae	Formicivora	grisea	NA	male		Colombia	Meta	Fusugasuga	NA	NA	NA	NA	180	180	6/29/18	1918	6	29	1918.06.29	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	13294	NA	M. A. Carriker		NA	Troglodytidae	Cinnycerthia	unirufa	unibrunnea	Cinnycerthia	unirufa	NA	female		Colombia	Caldas	La Leonora	NA	NA	NA	NA	249	249	9/6/18	1918	9	6	1918.09.06	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	15811	NA			NA	Thraupidae	Diglossa	humeralis		Diglossa	humeralis	NA	female		Colombia	Cundinamarca	Bogota; istrito Capital de	NA	NA	4.609866	-74.08205	NA	NA	1918	1918	NA	NA	1918.NA.NA	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	19044	NA			NA	Emberizidae	Atlapetes	pallidinucha		Atlapetes	pallidinucha	NA			Colombia	Cundinamarca	Bogota; istrito Capital de	NA	NA	4.609866	-74.08205	NA	NA	1918	1918	NA	NA	1918.NA.NA	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	7021	NA			NA	Thamnophilidae	Thamnophilus	multistriatus		Thamnophilus	multistriatus	NA	in question		Colombia			NA	NA	NA	NA	NA	NA	1918	1918	NA	NA	1918.NA.NA	NA			study skin		From the collection of Frank S Wright. Henry K Coale #27195	NA	NA	NA	NA	NA	NA
CUMV	NA	10518	NA	Louis Agassiz Fuertes		NA	Corvidae	Cyanocorax	yncas	galeata	Cyanocorax	yncas	NA	undetermined		Colombia	Cundinamarca	Fusugasuga	NA	NA	4.34	-74.36	97	97	4/7/34	1934	4	7	1934.04.07	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	6064	NA		34	NA	Ramphastidae	Aulacorhynchus	haematopygus		Aulacorhynchus	haematopygus	NA	male		Colombia	Valle del Cauca	El Umbo, 4000 ft.	NA	NA	NA	NA	135	135	5/15/34	1934	5	15	1934.05.15	NA			study skin		From the collection of Frank S Wright.	NA	NA	NA	NA	NA	NA
CUMV	NA	18334	NA	Louis Agassiz Fuertes		NA	Cardinalidae	Spiza	americana		Spiza	americana	NA	male		Colombia	Bolivar	Calamar	NA	NA	10.253672	-74.916318	22	22	1/22/37	1937	1	22	1937.01.22	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	48246	NA	Kjell von Sneidern	KVS 4347	NA	Hirundinidae	Atticora	fasciata		Atticora	fasciata	NA	female		Colombia	Caquetá	Morelia, elevation 450 ft.	NA	NA	NA	NA	275	275	10/2/41	1941	10	2	1941.10.02	NA		{colors:Bill color: black; Leg color: black }	study skin	forest	iris 4.5mm	NA	NA	NA	NA	NA	NA
CUMV	NA	48247	NA	Kjell von Sneidern	KVS 4487	NA	Hirundinidae	Atticora	fasciata		Atticora	fasciata	NA	male		Colombia	Caquetá	Morelia, elevation 450 ft.	NA	NA	NA	NA	281	281	10/8/41	1941	10	8	1941.10.08	NA		{colors:Bill color: black; Leg color: black }	study skin	shrubbery	iris=4mm	NA	NA	NA	NA	NA	NA
CUMV	NA	22548	NA	Kjell von Sneidern		NA	Cathartidae	Sarcoramphus	papa		Sarcoramphus	papa	NA	male		Colombia	Antioquia	Nechi, 100 m	NA	NA	NA	NA	NA	NA	1948-08	1948	8	NA	1948.08.NA	NA		{total length:535 }	study skin		Detailed drawing of head coloration attached to specimen.	NA	NA	NA	NA	NA	NA
CUMV	NA	27087	NA	F. C. Lehmann		NA	Thraupidae	Ramphocelus			Ramphocelus	sp.	NA	male	adult	Colombia	Valle del Cauca	La Olga, Jamundi, elevation 900 meters; Valle	NA	NA	NA	NA	125	125	5/4/56	1956	5	4	1956.05.04	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	26532	NA	Charles G. Sibley		NA	Thraupidae	Tangara	ruficapilla		NA	NA	NA	male		Colombia	Valle del Cauca	El Salado, 43 km NW Cali (by road); Valle	NA	NA	NA	NA	159	159	6/7/56	1956	6	7	1956.06.07	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	26542	NA	Charles G. Sibley		NA	Ramphastidae	Pteroglossus	torquatus	sanguineus	Pteroglossus	torquatus	NA	female	juvenile	Colombia	Valle del Cauca	Potedo, 10 miles Southeast Buenaventura, elevation 100 feet; Valle	NA	NA	NA	NA	159	159	6/7/56	1956	6	7	1956.06.07	NA		{weight:209.1,left gonad length:9 }	study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	26533	NA	Charles G. Sibley	CGS 3747	NA	Psittacidae	Forpus	conspicillatus		Forpus	conspicillatus	NA	female		Colombia	Valle del Cauca	El Salado, 43 km NW Cali (by road); Valle	NA	NA	NA	NA	159	159	6/7/56	1956	6	7	1956.06.07	NA	Ovary 6 mm.	{weight:35.4,brood patch:Present,colors:Bill color: White; Leg color: White }	study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	26534	NA	Charles G. Sibley		NA	Turdidae	Turdus	ignobilis		Turdus	ignobilis	NA	male		Colombia	Valle del Cauca	El Salado, 43 km NW Cali (by road); Valle	NA	NA	NA	NA	159	159	6/7/56	1956	6	7	1956.06.07	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	26541	NA	Charles G. Sibley		NA	Ramphastidae	Pteroglossus	torquatus	sanguineus	Pteroglossus	torquatus	NA	female		Colombia	Valle del Cauca	Potedo, 10 miles Southeast Buenaventura, elevation 100 feet; Valle	NA	NA	NA	NA	159	159	6/7/56	1956	6	7	1956.06.07	NA		{weight:219.4,left gonad length:9 }	study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	42485	NA	Charles G. Sibley	CGS 3761	NA	Charadriidae	Vanellus	chilensis		Vanellus	chilensis	NA	female		Colombia	Valle del Cauca	Navarro, 5 mi. E Cali	NA	NA	NA	NA	160	160	6/8/56	1956	6	8	1956.06.08	NA	Ovary=15mm.	{weight:318 }	skeleton			NA	NA	NA	NA	NA	NA
CUMV	NA	26551	NA	Charles G. Sibley	CGS 3764	NA	Anatidae	Oxyura	dominica		Oxyura	ferruginea	NA	female		Colombia	Valle del Cauca	Navarro, 5 mi. E Cali	NA	NA	NA	NA	160	160	6/8/56	1956	6	8	1956.06.08	NA	Ovary 25 mm.	{weight:389 }	study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	26544	NA	Charles G. Sibley		NA	Fringillidae	Euphonia	laniirostris		Euphonia	laniirostris	NA	female		Colombia	Valle del Cauca	Navarro, 5 mi. E Cali	NA	NA	NA	NA	160	160	6/8/56	1956	6	8	1956.06.08	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	26543	NA	Charles G. Sibley		NA	Thraupidae	Thraupis	virens		NA	NA	NA	male		Colombia	Valle del Cauca	Navarro, 5 mi. E Cali	NA	NA	NA	NA	160	160	6/8/56	1956	6	8	1956.06.08	NA			study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	26545	NA	Charles G. Sibley	CGS 3756	NA	Furnariidae	Synallaxis	albescens		Synallaxis	albescens	NA	female		Colombia	Valle del Cauca	Navarro, 5 mi. E Cali	NA	NA	NA	NA	160	160	6/8/56	1956	6	8	1956.06.08	NA		{weight:15.9,left gonad length:7 }	study skin			NA	NA	NA	NA	NA	NA
CUMV	NA	26546	NA	Charles G. Sibley	CGS 3757	NA	Tyrannidae	Pitangus	sulphuratus		Pitangus	sulphuratus	NA	female		Colombia	Valle del Cauca	Navarro, 5 mi. E Cali	NA	NA	NA	NA	160	160	6/8/56	1956	6	8	1956.06.08	NA		{weight:61.4,left gonad length:10.5 }	study skin			NA	NA	NA	NA	NA	NA
